Start(Malay Peninsula Standard Time);Stop(Malay Peninsula Standard Time);Trend_Period;Vrms_AN_max;Vrms_BN_max;Vrms_CN_max;Vrms_AB_max;Vrms_BC_max;Vrms_CA_max;Irms_A_max;Irms_B_max;Irms_C_max;PowerP_A_max;PowerP_B_max;PowerP_C_max;PowerP_Total_max
2022-08-06 09:55:00.000;2022-08-06 10:00:00.000;300;238.835;238.561;240.478;412.421;415.277;415.749;58.8428;58.0938;58.6877;13084.5;12967.3;12977;39028.8
2022-08-06 10:00:00.000;2022-08-06 10:05:00.000;300;238.435;238.169;240.028;411.767;414.535;414.994;56.4053;55.6296;59.6981;12446.6;12407.9;13323.8;38178.3
2022-08-06 10:05:00.000;2022-08-06 10:10:00.000;300;238.389;238.184;239.937;411.783;414.473;414.828;59.9833;57.3236;68.225;13381.8;12894.6;15321.8;41598.2
2022-08-06 10:10:00.000;2022-08-06 10:15:00.000;300;238.277;238.027;239.745;411.584;414.135;414.567;60.1638;55.7551;62.6905;13428.8;12514.8;14129.3;40072.8
2022-08-06 10:15:00.000;2022-08-06 10:20:00.000;300;238.057;237.742;239.457;411.168;413.602;414.144;62.7316;60.365;62.6307;14019.9;13665.1;14062;41747
2022-08-06 10:20:00.000;2022-08-06 10:25:00.000;300;237.775;237.433;239.022;410.738;412.904;413.495;60.1417;61.2674;65.852;13389.6;13876.4;14760.9;42026.9
2022-08-06 10:25:00.000;2022-08-06 10:30:00.000;300;237.571;237.263;239.022;410.304;412.825;413.357;60.0783;57.4043;60.2126;13410.2;12896.4;13499.2;39805.8
2022-08-06 10:30:00.000;2022-08-06 10:35:00.000;300;237.36;237.06;238.846;409.928;412.509;413.028;63.4127;62.7628;62.6084;14261.4;14163.9;13958.3;42383.5
2022-08-06 10:35:00.000;2022-08-06 10:40:00.000;300;236.872;236.567;238.364;409.073;411.667;412.192;63.7784;63.4632;64.2548;14337;14332.1;14327.2;42996.3
2022-08-06 10:40:00.000;2022-08-06 10:45:00.000;300;236.219;235.896;237.663;407.949;410.46;411.016;65.3524;62.1472;67.9813;14628.3;13941.8;15048.7;43618.8
2022-08-06 10:45:00.000;2022-08-06 10:50:00.000;300;237.532;237.252;238.998;410.26;412.808;413.292;59.7519;50.4582;53.953;13062.1;11077.7;11793.1;35932.9
2022-08-06 10:50:00.000;2022-08-06 10:55:00.000;300;239.342;238.924;240.767;413.26;415.736;416.458;55.1867;46.2691;51.6867;12046.5;10399.6;11565.8;34012
2022-08-06 10:55:00.000;2022-08-06 11:00:00.000;300;238.818;238.456;240.294;412.387;414.954;415.578;58.622;52.4265;59.3109;12744.5;11759.2;13310.3;37814
2022-08-06 11:00:00.000;2022-08-06 11:05:00.000;300;238.407;238.132;239.842;411.799;414.295;414.768;64.315;56.1106;59.9208;14251.6;12588;13468.8;40308.3
2022-08-06 11:05:00.000;2022-08-06 11:10:00.000;300;238.097;237.805;239.49;411.267;413.689;414.192;67.5187;57.8234;62.7772;14966.6;12910.4;14091.5;41968.4
2022-08-06 11:10:00.000;2022-08-06 11:15:00.000;300;237.507;237.216;238.915;410.237;412.685;413.189;66.1871;59.9784;64.6267;14685.9;13388.4;14429.5;42503.8
2022-08-06 11:15:00.000;2022-08-06 11:20:00.000;300;238.837;238.449;240.21;412.449;414.836;415.505;62.7995;55.7301;58.9309;13369.4;11857.8;12677.7;37904.8
2022-08-06 11:20:00.000;2022-08-06 11:25:00.000;300;240.006;239.659;241.38;414.521;416.91;417.508;61.0923;54.4907;58.235;12645.2;11124.4;12073.8;35843.4
2022-08-06 11:25:00.000;2022-08-06 11:30:00.000;300;239.969;239.731;241.392;414.555;417.028;417.438;59.6265;51.5557;59.8621;12189;10443.9;12467.3;35100.2
2022-08-06 11:30:00.000;2022-08-06 11:35:00.000;300;239.941;239.644;241.28;414.486;416.814;417.327;57.3457;52.4727;55.1871;11854.7;10666.3;11455;33976
2022-08-06 11:35:00.000;2022-08-06 11:40:00.000;300;239.68;239.387;241.06;414.014;416.415;416.919;58.1312;52.3644;56.3634;12122.5;10531.8;11737.6;34391.9
2022-08-06 11:40:00.000;2022-08-06 11:45:00.000;300;239.506;239.237;240.789;413.799;416.027;416.492;56.5128;50.6442;57.5992;11817;10417.9;12023.9;34258.8
2022-08-06 11:45:00.000;2022-08-06 11:50:00.000;300;238.953;238.572;240.31;412.669;415.027;415.684;59.0676;51.5005;53.988;12988.8;11513.3;12011.8;36513.9
2022-08-06 11:50:00.000;2022-08-06 11:55:00.000;300;238.394;238.046;239.755;411.735;414.101;414.702;59.9428;52.1834;53.4014;13170.7;11674.6;11812.4;36657.6
2022-08-06 11:55:00.000;2022-08-06 12:00:00.000;300;238.7;238.392;240.064;412.31;414.68;415.212;58.2269;52.4262;56.9813;12647.5;11763.1;12544.4;36955.1
2022-08-06 12:00:00.000;2022-08-06 12:05:00.000;300;238.374;238.135;239.753;411.817;414.212;414.625;58.4015;52.0752;54.1708;12840.5;11685.3;11858;36383.9
2022-08-06 12:05:00.000;2022-08-06 12:10:00.000;300;238.289;238.073;239.656;411.703;414.079;414.451;59.0609;55.0449;58.1002;12985.3;12253.2;12689.8;37928.3
2022-08-06 12:10:00.000;2022-08-06 12:15:00.000;300;238.513;238.294;239.893;412.08;414.477;414.857;71.3219;70.0756;68.7801;15772.1;15764;15381.2;46917.1
2022-08-06 12:15:00.000;2022-08-06 12:20:00.000;300;238.826;238.635;240.27;412.617;415.126;415.457;69.4451;66.7705;61.2698;15150.5;14872.3;13540.6;43563.4
2022-08-06 12:20:00.000;2022-08-06 12:25:00.000;300;239.689;239.344;240.992;414.016;416.281;416.876;64.5757;60.0112;53.2282;13883.8;13200.9;11562.5;38647.1
2022-08-06 12:25:00.000;2022-08-06 12:30:00.000;300;239.353;239.169;240.648;413.625;415.874;416.192;54.8346;50.5697;48.4379;11289.5;11031.6;10256.3;32577.5
2022-08-06 12:30:00.000;2022-08-06 12:35:00.000;300;239.101;238.945;240.424;413.204;415.503;415.772;56.2525;50.1509;47.7515;11708;10914.7;10246.3;32869.1
2022-08-06 12:35:00.000;2022-08-06 12:40:00.000;300;238.911;238.727;240.278;412.817;415.192;415.51;58.8293;53.9242;49.206;12526.2;11753.9;10469.2;34749.2
2022-08-06 12:40:00.000;2022-08-06 12:45:00.000;300;238.638;238.483;240.033;412.361;414.785;415.053;62.8295;62.9746;54.3636;13512.7;13962.7;11638;39113.5
2022-08-06 12:45:00.000;2022-08-06 12:50:00.000;300;238.205;238.099;239.549;411.697;414.033;414.216;63.6431;63.8136;60.1685;13601.7;14037.4;12986.4;40625.4
2022-08-06 12:50:00.000;2022-08-06 12:55:00.000;300;238.215;237.968;239.464;411.607;413.778;414.204;62.4743;63.2228;58.872;13315.3;13816.7;12924.7;40056.9
2022-08-06 12:55:00.000;2022-08-06 13:00:00.000;300;238.881;238.66;240.224;412.737;415.07;415.451;57.0967;59.5464;49.893;12182.2;12702.9;10580;35465.1
2022-08-06 13:00:00.000;2022-08-06 13:05:00.000;300;240.107;240.003;241.401;415.025;417.271;417.45;53.8542;56.4467;51.8867;11865.9;12347.7;11301.1;35514.6
2022-08-06 13:05:00.000;2022-08-06 13:10:00.000;300;240.031;239.938;241.379;414.874;417.214;417.375;49.6623;52.7066;42.3463;11188.7;11702.4;9496.15;32387.3
2022-08-06 13:10:00.000;2022-08-06 13:15:00.000;300;240.074;239.966;241.41;414.939;417.257;417.444;32.6897;41.3275;26.3265;7135.9;8983.66;5676.69;21796.3
2022-08-06 13:15:00.000;2022-08-06 13:20:00.000;300;240.075;240.055;241.383;415.058;417.329;417.362;34.3675;42.0687;31.5397;7365.86;9076.15;6870.07;23312.1
2022-08-06 13:20:00.000;2022-08-06 13:25:00.000;300;239.932;239.842;241.053;414.838;416.784;416.939;37.2487;46.4396;41.4833;7806.87;10184.9;9055.4;27047.1
2022-08-06 13:25:00.000;2022-08-06 13:30:00.000;300;239.892;239.725;241.058;414.654;416.679;416.966;53.9619;61.5211;52.4787;11433.1;13393.8;11396.5;36223.4
2022-08-06 13:30:00.000;2022-08-06 13:35:00.000;300;239.958;239.813;241.052;414.836;416.735;416.985;72.3513;77.9841;70.1322;15842.9;17174.6;15368.9;48386.3
2022-08-06 13:35:00.000;2022-08-06 13:40:00.000;300;239.846;239.645;240.995;414.544;416.54;416.886;85.4503;88.7831;81.9441;18751;19243.2;17696.2;55690.4
2022-08-06 13:40:00.000;2022-08-06 13:45:00.000;300;239.584;239.384;240.769;414.07;416.129;416.474;100.337;105.495;102.428;22485.9;23434.2;22946.5;68866.6
2022-08-06 13:45:00.000;2022-08-06 13:50:00.000;300;239.43;239.098;240.567;413.679;415.655;416.227;119.834;126.08;115.654;27254.3;28551.9;26307.5;82113.7
2022-08-06 13:50:00.000;2022-08-06 13:55:00.000;300;239.276;238.857;240.349;413.349;415.213;415.937;115.958;125.548;113.654;26234.6;28476.8;25851.1;80562.6
2022-08-06 13:55:00.000;2022-08-06 14:00:00.000;300;239.639;239.278;240.767;414.012;415.972;416.596;103.277;114.108;103.109;23340.8;25914.1;23551.1;72806.1
2022-08-06 14:00:00.000;2022-08-06 14:05:00.000;300;239.616;239.331;240.807;414.024;416.092;416.586;93.421;102.615;97.651;20944.7;23078.8;22145.6;66169.1
2022-08-06 14:05:00.000;2022-08-06 14:10:00.000;300;239.567;239.19;240.72;413.855;415.858;416.51;89.211;97.7294;84.1717;20195.2;21986;18967.4;61148.6
2022-08-06 14:10:00.000;2022-08-06 14:15:00.000;300;239.485;239.291;240.751;413.859;416.058;416.392;87.9525;95.7399;83.2334;19859;21479.7;18694.9;60033.6
2022-08-06 14:15:00.000;2022-08-06 14:20:00.000;300;239.478;239.321;240.785;413.866;416.135;416.407;88.3707;94.6678;81.9598;19836.3;21163;18293.6;59292.9
2022-08-06 14:20:00.000;2022-08-06 14:25:00.000;300;239.518;239.32;240.8;413.901;416.129;416.471;85.1424;94.6109;82.4723;18889.3;21146.2;18224.9;58260.4
2022-08-06 14:25:00.000;2022-08-06 14:30:00.000;300;239.799;239.458;241.053;414.239;416.419;417.007;89.4165;99.8252;84.1019;19788.9;22348.8;18551.9;60689.7
2022-08-06 14:30:00.000;2022-08-06 14:35:00.000;300;239.813;239.549;241.137;414.312;416.612;417.069;89.4171;99.4139;85.1957;19872.6;22264.9;18886.5;61023.9
2022-08-06 14:35:00.000;2022-08-06 14:40:00.000;300;240.11;239.764;241.431;414.733;417.03;417.625;88.9513;95.5801;82.4009;19776.2;21208.1;18111.6;59095.8
2022-08-06 14:40:00.000;2022-08-06 14:45:00.000;300;240.313;240.06;241.564;415.234;417.407;417.844;88.7664;96.2485;85.0487;19940.1;21570.6;18869.2;60380
2022-08-06 14:45:00.000;2022-08-06 14:50:00.000;300;238.771;238.549;239.965;412.631;414.706;415.088;84.6841;91.3598;78.258;18761.3;20207.3;17148.6;56117.2
2022-08-06 14:50:00.000;2022-08-06 14:55:00.000;300;238.602;238.21;239.734;412.178;414.146;414.822;88.3978;98.3295;85.3236;19373.4;21797.8;18744.6;59915.9
2022-08-06 14:55:00.000;2022-08-06 15:00:00.000;300;238.542;238.278;239.75;412.179;414.278;414.732;88.498;96.951;83.6203;19392.6;21439.1;18300.6;59132.2
2022-08-06 15:00:00.000;2022-08-06 15:05:00.000;300;238.648;238.548;239.878;412.539;414.676;414.846;77.1917;86.3487;77.5615;16474.8;18764.7;16759.8;51999.3
2022-08-06 15:05:00.000;2022-08-06 15:10:00.000;300;238.569;238.59;239.847;412.514;414.733;414.696;81.7519;88.7209;76.6142;17577.3;19200;16403.7;53180.9
2022-08-06 15:10:00.000;2022-08-06 15:15:00.000;300;238.653;238.696;239.979;412.657;414.96;414.883;81.1615;88.0098;78.3119;17131.8;18868.3;16678.5;52678.5
2022-08-06 15:15:00.000;2022-08-06 15:20:00.000;300;238.743;238.667;240.09;412.664;415.003;415.134;91.973;101.28;87.4746;19897.1;22083.3;18886.1;60866.6
2022-08-06 15:20:00.000;2022-08-06 15:25:00.000;300;238.739;238.673;240.129;412.643;415.057;415.17;106.383;117.745;107.449;23272.6;26047.6;23553.3;72873.6
2022-08-06 15:25:00.000;2022-08-06 15:30:00.000;300;238.628;238.358;239.955;412.251;414.556;415.024;109.106;122.951;107.826;24372.8;27654.4;24066.1;76093.4
2022-08-06 15:30:00.000;2022-08-06 15:35:00.000;300;238.447;238.405;239.908;412.124;414.66;414.733;121.205;132.774;117.616;27192.3;29956.5;26373.1;83522.1
2022-08-06 15:35:00.000;2022-08-06 15:40:00.000;300;238.796;238.722;240.133;412.763;415.084;415.212;105.274;118.669;102.073;23205.8;26399.8;22451.6;72057.2
2022-08-06 15:40:00.000;2022-08-06 15:45:00.000;300;239.005;238.876;240.245;413.118;415.271;415.494;82.2147;94.4062;85.4693;17734.2;20575.3;18459.4;56769
2022-08-06 15:45:00.000;2022-08-06 15:50:00.000;300;238.919;238.898;240.173;413.087;415.263;415.299;80.7422;94.2059;80.2031;17487.5;20620.2;17381.4;55489
2022-08-06 15:50:00.000;2022-08-06 15:55:00.000;300;238.67;238.577;239.826;412.629;414.635;414.796;84.9322;99.3614;83.9523;18705.7;22031.3;18467;59203.9
2022-08-06 15:55:00.000;2022-08-06 16:00:00.000;300;238.504;238.335;239.668;412.248;414.27;414.562;93.3036;108.81;92.5778;20846.4;24428.4;20643.4;65918.1
2022-08-06 16:00:00.000;2022-08-06 16:05:00.000;300;238.388;238.349;239.495;412.23;414.152;414.218;75.1401;89.6325;82.3485;16292.3;19827;18128.3;54247.5
2022-08-06 16:05:00.000;2022-08-06 16:10:00.000;300;238.238;238.177;239.464;411.876;414.004;414.109;72.9405;87.2031;73.8027;15741.8;19211.2;16105.5;51058.5
2022-08-06 16:10:00.000;2022-08-06 16:15:00.000;300;238.218;238.184;239.521;411.827;414.091;414.149;71.6063;86.2462;73.8502;15498.6;19021;16208.2;50727.8
2022-08-06 16:15:00.000;2022-08-06 16:20:00.000;300;238.108;238.098;239.247;411.761;413.739;413.754;76.1706;94.1142;77.7789;16675.8;20886.2;17106;54667.9
2022-08-06 16:20:00.000;2022-08-06 16:25:00.000;300;237.734;237.714;238.936;411.064;413.151;413.185;85.2816;96.3644;89.321;18784;21305.5;19691.8;59781.4
2022-08-06 16:25:00.000;2022-08-06 16:30:00.000;300;237.68;237.605;239.019;410.828;413.153;413.284;82.9698;92.3619;81.1944;18183.2;20267.9;17680.9;56132
2022-08-06 16:30:00.000;2022-08-06 16:35:00.000;300;237.624;237.596;238.946;410.794;413.09;413.138;72.3587;81.4855;71.8446;15635.4;17791.9;15580.2;49007.5
2022-08-06 16:35:00.000;2022-08-06 16:40:00.000;300;237.571;237.595;238.909;410.754;413.078;413.036;69.0809;80.1086;69.0104;14711.1;17335.1;14812.8;46859
2022-08-06 16:40:00.000;2022-08-06 16:45:00.000;300;237.402;237.488;238.671;410.573;412.775;412.628;71.3932;82.3635;74.4756;15446.9;18048.8;16226.1;49721.8
2022-08-06 16:45:00.000;2022-08-06 16:50:00.000;300;237.135;237.113;238.475;409.944;412.271;412.309;80.7785;88.9074;76.2746;17802.1;19549.7;16694.8;54046.6
2022-08-06 16:50:00.000;2022-08-06 16:55:00.000;300;237.088;237.08;238.457;409.862;412.24;412.252;69.9133;76.582;65.7411;15358.4;16708.9;14415.1;46482.5
2022-08-06 16:55:00.000;2022-08-06 17:00:00.000;300;237.201;237.149;238.557;410.015;412.37;412.459;58.7069;62.8551;51.6705;12955.5;13816.6;11436.8;38208.9
2022-08-06 17:00:00.000;2022-08-06 17:05:00.000;300;236.974;237.059;238.648;409.596;412.501;412.356;57.4889;61.1962;58.3103;12474.2;13419.4;12875;38768.7
2022-08-06 17:05:00.000;2022-08-06 17:10:00.000;300;236.896;236.812;238.364;409.384;411.935;412.079;64.5026;66.854;57.0101;14045;14652.7;12488.3;41186
2022-08-06 17:10:00.000;2022-08-06 17:15:00.000;300;237.074;237.021;238.404;409.809;412.119;412.209;70.3667;76.1271;63.172;15451.1;16861.1;13847.5;46159.7
2022-08-06 17:15:00.000;2022-08-06 17:20:00.000;300;237.507;237.333;238.826;410.426;412.716;413.017;62.1593;63.4085;50.1478;13553.4;13870.6;10731.6;38155.6
2022-08-06 17:20:00.000;2022-08-06 17:25:00.000;300;237.337;237.371;238.877;410.243;412.917;412.858;50.5531;51.6953;45.5798;10935.1;11139.5;9447.51;31522.1
2022-08-06 17:25:00.000;2022-08-06 17:30:00.000;300;237.218;237.244;238.856;409.971;412.815;412.771;57.4528;53.7394;47.7462;12405;11296.5;9908.56;33610.1
2022-08-06 17:30:00.000;2022-08-06 17:35:00.000;300;237.31;237.339;238.836;410.198;412.849;412.798;49.906;50.174;45.8325;10399.1;10516.6;9609.01;30524.7
2022-08-06 17:35:00.000;2022-08-06 17:40:00.000;300;237.549;237.476;239.07;410.497;413.14;413.264;49.3423;50.1252;45.6164;10402.3;10592.3;9837.23;30831.8
2022-08-06 17:40:00.000;2022-08-06 17:45:00.000;300;237.638;237.588;239.078;410.725;413.227;413.312;44.0219;45.7839;45.3537;9201.9;9589.5;9648.89;28440.3
2022-08-06 17:45:00.000;2022-08-06 17:50:00.000;300;237.818;237.88;239.129;411.241;413.518;413.41;60.4016;62.9644;56.1868;13263.9;13667.3;12167.3;39098.6
2022-08-06 17:50:00.000;2022-08-06 17:55:00.000;300;237.654;237.684;238.996;410.902;413.232;413.18;80.1818;81.2983;73.8974;17851.8;17926.6;16313.4;52091.8
2022-08-06 17:55:00.000;2022-08-06 18:00:00.000;300;237.571;237.584;238.993;410.693;413.161;413.139;79.0579;78.5201;72.6921;17810.3;17463.5;16278.7;51552.6
2022-08-06 18:00:00.000;2022-08-06 18:05:00.000;300;237.494;237.535;238.826;410.643;412.957;412.885;73.5412;74.2833;71.1963;16445.8;16582.1;16085.2;49113
2022-08-06 18:05:00.000;2022-08-06 18:10:00.000;300;237.466;237.655;238.769;410.784;413.044;412.718;70.1813;74.1411;72.9111;15627.5;16560.6;16353.1;48541.2
2022-08-06 18:10:00.000;2022-08-06 18:15:00.000;300;237.501;237.609;238.827;410.737;413.038;412.851;72.0587;78.6961;70.6925;16017.2;17618.8;15865;49501
2022-08-06 18:15:00.000;2022-08-06 18:20:00.000;300;237.43;237.679;238.773;410.768;413.098;412.668;77.8146;81.2499;75.991;17368.6;18064.9;16944.2;52377.7
2022-08-06 18:20:00.000;2022-08-06 18:25:00.000;300;237.26;237.332;238.651;410.241;412.655;412.53;83.186;83.7834;78.4657;18555.8;18533.1;17344.2;54433.1
2022-08-06 18:25:00.000;2022-08-06 18:30:00.000;300;237.184;237.392;238.466;410.33;412.554;412.194;75.0764;77.8227;76.0271;16879.9;17387.4;16868.8;51136.1
2022-08-06 18:30:00.000;2022-08-06 18:35:00.000;300;237.273;237.36;238.454;410.402;412.452;412.301;76.0811;83.376;74.2191;16946.1;18711.3;16529.5;52186.9
2022-08-06 18:35:00.000;2022-08-06 18:40:00.000;300;237.218;237.359;238.422;410.357;412.445;412.202;76.4105;82.1109;75.6933;16897.1;18264.9;16794.1;51955.9
2022-08-06 18:40:00.000;2022-08-06 18:45:00.000;300;237.122;237.401;238.423;410.294;412.552;412.068;73.0076;77.7905;73.9119;16157.5;17263.6;16456.8;49877.8
2022-08-06 18:45:00.000;2022-08-06 18:50:00.000;300;236.995;237.36;238.46;410.077;412.618;411.988;96.8922;104.256;100.761;21208.3;22807.6;22238.2;66254.1
2022-08-06 18:50:00.000;2022-08-06 18:55:00.000;300;236.965;237.099;238.221;409.88;412.06;411.827;109.336;118.607;111.473;24015.1;26147.1;24545.6;74707.9
2022-08-06 18:55:00.000;2022-08-06 19:00:00.000;300;237.037;237.07;238.269;409.901;412.041;411.983;126.459;136.556;126.138;28021.6;30318.3;27944.1;86283.9
2022-08-06 19:00:00.000;2022-08-06 19:05:00.000;300;237.025;236.994;238.181;409.85;411.858;411.911;146.578;153.207;143.824;32784.6;34260.7;32161.2;99206.5
2022-08-06 19:05:00.000;2022-08-06 19:10:00.000;300;236.987;237.161;238.157;410.014;412.046;411.743;142.195;147.917;145.134;31786.9;33078.6;32499;97364.5
2022-08-06 19:10:00.000;2022-08-06 19:15:00.000;300;237.244;237.288;238.297;410.376;412.205;412.127;126.666;137.93;123.83;28044.7;30724.1;27378.4;86147.2
2022-08-06 19:15:00.000;2022-08-06 19:20:00.000;300;237.343;237.616;238.578;410.706;412.851;412.377;104.913;114.473;100.591;23424.5;25584.7;22305.8;71315
2022-08-06 19:20:00.000;2022-08-06 19:25:00.000;300;237.723;238.044;238.962;411.419;413.567;413.013;71.9518;79.7988;67.4015;15416;17155.5;14210.8;46782.3
2022-08-06 19:25:00.000;2022-08-06 19:30:00.000;300;237.906;238.315;239.256;411.774;414.114;413.408;57.6677;63.9223;50.7602;12660.4;13951.2;10769.3;37380.9
2022-08-06 19:30:00.000;2022-08-06 19:35:00.000;300;238.126;238.443;239.428;412.077;414.334;413.786;56.4381;62.8685;51.9184;12225.3;13826.9;11294.9;37347.1
2022-08-06 19:35:00.000;2022-08-06 19:40:00.000;300;238.319;238.686;239.588;412.487;414.688;414.052;56.8537;62.1767;50.6681;12303.4;13752.7;11104.9;37161
2022-08-06 19:40:00.000;2022-08-06 19:45:00.000;300;238.873;239.23;240.131;413.441;415.623;415.005;52.3529;58.8641;51.1415;11475.1;13146.8;11357.1;35979
2022-08-06 19:45:00.000;2022-08-06 19:50:00.000;300;239.07;239.418;240.396;413.731;416.032;415.43;66.9208;66.0483;56.2265;15064.2;14868.2;12591.9;42524.3
2022-08-06 19:50:00.000;2022-08-06 19:55:00.000;300;238.884;239.173;240.142;413.381;415.564;415.064;74.3349;69.908;65.3312;16830;15758.2;14884.2;47472.3
2022-08-06 19:55:00.000;2022-08-06 20:00:00.000;300;238.87;239.147;240.151;413.33;415.553;415.073;83.0832;73.9657;75.1681;18864.1;16675.1;17239.8;52778.9
2022-08-06 20:00:00.000;2022-08-06 20:05:00.000;300;238.989;239.369;240.208;413.691;415.806;415.15;61.1514;58.4952;70.2987;13749.3;13289.6;16231.8;43270.7
2022-08-06 20:05:00.000;2022-08-06 20:10:00.000;300;239.066;239.256;240.16;413.678;415.576;415.246;57.0442;59.5821;63.5514;12785.8;13547.2;14735.8;41068.8
2022-08-06 20:10:00.000;2022-08-06 20:15:00.000;300;239.039;239.321;240.311;413.634;415.841;415.353;55.0828;57.8723;56.9069;12283.5;13090.5;13090.5;38464.4
2022-08-06 20:15:00.000;2022-08-06 20:20:00.000;300;239.21;239.742;240.591;414.156;416.551;415.631;55.021;55.987;56.4635;12296.7;12651.9;13032.1;37980.8
2022-08-06 20:20:00.000;2022-08-06 20:25:00.000;300;239.347;240.113;240.659;414.704;416.977;415.654;50.3542;55.1596;61.394;11200.2;12522.9;14148.6;37871.8
2022-08-06 20:25:00.000;2022-08-06 20:30:00.000;300;239.39;240.104;240.627;414.762;416.905;415.671;42.8176;51.2381;46.1297;9345.86;11575.5;10313.2;31234.5
2022-08-06 20:30:00.000;2022-08-06 20:35:00.000;300;239.455;240.001;240.808;414.612;416.959;416.015;35.3464;41.6764;31.3851;7660.01;9373.92;6897.71;23931.6
2022-08-06 20:35:00.000;2022-08-06 20:40:00.000;300;239.829;240.217;241.137;415.103;417.373;416.702;34.3641;39.6355;34.485;7360.74;8777.22;7601.22;23739.2
2022-08-06 20:40:00.000;2022-08-06 20:45:00.000;300;239.74;240.098;241.258;414.792;417.428;416.808;44.1309;48.2515;45.8098;9862.97;10862.9;10273.8;30999.7
2022-08-06 20:45:00.000;2022-08-06 20:50:00.000;300;239.74;240.063;241.362;414.692;417.507;416.948;59.2462;60.7837;56.0227;13537.9;13848.3;12938.1;40324.3
2022-08-06 20:50:00.000;2022-08-06 20:55:00.000;300;239.397;239.619;241.116;413.924;416.908;416.524;70.1974;72.5503;64.6787;16152.7;16669.1;14948.9;47770.7
2022-08-06 20:55:00.000;2022-08-06 21:00:00.000;300;239.468;239.812;241.153;414.208;417.133;416.538;71.1014;72.855;69.2433;16384.1;16775.2;15928;49087.3
2022-08-06 21:00:00.000;2022-08-06 21:05:00.000;300;239.493;239.773;240.862;414.361;416.737;416.252;68.2898;71.1513;64.1678;15768.5;16376.9;14822.2;46967.5
2022-08-06 21:05:00.000;2022-08-06 21:10:00.000;300;239.557;239.841;240.9;414.491;416.823;416.331;66.5002;71.9482;63.0724;15245.4;16553.5;14578.4;46377.2
2022-08-06 21:10:00.000;2022-08-06 21:15:00.000;300;239.607;239.985;240.966;414.678;417.037;416.381;63.8931;73.7687;65.7047;14537.4;17015.3;15103;46655.7
2022-08-06 21:15:00.000;2022-08-06 21:20:00.000;300;239.412;239.693;240.887;414.16;416.721;416.235;67.083;72.6438;63.3151;15228;16642.7;14581.3;46452
2022-08-06 21:20:00.000;2022-08-06 21:25:00.000;300;239.328;239.755;240.868;414.145;416.82;416.079;67.4043;69.7861;62.3848;15393.4;15905;14299.1;45597.6
2022-08-06 21:25:00.000;2022-08-06 21:30:00.000;300;239.217;239.73;240.65;414.114;416.602;415.714;67.5662;69.3808;65.8217;15452.1;15794.1;15094.3;46340.5
2022-08-06 21:30:00.000;2022-08-06 21:35:00.000;300;238.808;239.44;240.269;413.529;416.063;414.97;68.9484;72.4787;72.2013;15734.9;16509.3;16617.8;48861.9
2022-08-06 21:35:00.000;2022-08-06 21:40:00.000;300;238.719;239.377;240.273;413.349;416.046;414.907;71.6041;75.4468;70.5227;16253.5;17152.4;16226.2;49632.1
2022-08-06 21:40:00.000;2022-08-06 21:45:00.000;300;238.426;238.928;240.079;412.605;415.474;414.605;68.3;73.758;68.8351;15442.6;16749;15861.7;48053.3
2022-08-06 21:45:00.000;2022-08-06 21:50:00.000;300;237.938;238.482;239.842;411.661;414.967;414.027;65.9675;70.5955;64.7297;14822;15998.7;14876.5;45697.2
2022-08-06 21:50:00.000;2022-08-06 21:55:00.000;300;237.965;238.498;240.006;411.615;415.159;414.238;64.9503;69.3428;67.107;14642.4;15679.5;15256.6;45578.4
2022-08-06 21:55:00.000;2022-08-06 22:00:00.000;300;237.961;238.359;240.086;411.404;415.094;414.406;60.3782;61.6003;54.4381;13582.7;13839.2;12402;39824
2022-08-06 22:00:00.000;2022-08-06 22:05:00.000;300;238.067;238.391;240.064;411.576;415.046;414.484;52.1748;57.8903;49.1098;11536.7;13010.5;11099.7;35646.9
2022-08-06 22:05:00.000;2022-08-06 22:10:00.000;300;238.527;238.646;240.418;412.197;415.483;415.277;48.9455;52.5332;44.4594;10737.5;11682.4;9953.13;32373.1
2022-08-06 22:10:00.000;2022-08-06 22:15:00.000;300;238.874;239.109;240.701;412.97;416.144;415.736;50.0163;51.8759;51.3558;10846.1;11547.1;11478;33871.1
2022-08-06 22:15:00.000;2022-08-06 22:20:00.000;300;238.838;239.136;240.75;412.932;416.253;415.737;50.3915;50.5877;44.1041;10987.5;11210.9;9745.24;31943.6
2022-08-06 22:20:00.000;2022-08-06 22:25:00.000;300;238.717;238.899;240.595;412.606;415.87;415.554;51.6242;49.9108;45.5155;11303.7;11014.6;10137.8;32456.2
2022-08-06 22:25:00.000;2022-08-06 22:30:00.000;300;238.368;238.61;240.284;412.049;415.377;414.96;51.8024;50.2282;47.0663;11489.5;11043.6;10500.8;33033.9
2022-08-06 22:30:00.000;2022-08-06 22:35:00.000;300;237.98;238.294;239.955;411.428;414.857;414.313;59.4835;57.6778;58.3538;13299.6;12762.7;13093.1;39155.4
2022-08-06 22:35:00.000;2022-08-06 22:40:00.000;300;237.899;238.108;239.681;411.278;414.372;414.009;58.1617;58.0344;55.7958;12996.7;12959.4;12646.7;38602.7
2022-08-06 22:40:00.000;2022-08-06 22:45:00.000;300;237.548;237.805;239.423;410.672;413.928;413.483;64.1183;63.1604;62.0612;14035.7;13978.5;13934.4;41948.6
